Time (Seconds),Amplitude (Volts) [Filtered 0.3-10.0Hz]
450,-0.0757798134340036
451,-0.07723085758094128
452,-0.0786966629262256
453,-0.08018067195456954
454,-0.08167765346332756
455,-0.08317468452791424
456,-0.08465272912812628
457,-0.08608862151385623
458,-0.08745768271119948
459,-0.08873646134119925
460,-0.08990470674266302
461,-0.09094624487240596
462,-0.09184927304860731
463,-0.09260651229409941
464,-0.09321499831520749
465,-0.09367535802715946
466,-0.09399103913669676
467,-0.09416825159909539
468,-0.09421687124604321
469,-0.09415130771006751
470,-0.09398992281735016
471,-0.09375293808445424
472,-0.09346035993253993
473,-0.09313096257098842
474,-0.09278146149137227
475,-0.09242542789411282
476,-0.09207299876575606
477,-0.09173167445416272
478,-0.0914073671798866
479,-0.09110451724057231
480,-0.0908247483611465
481,-0.09056559469074886
482,-0.09032110391352066
483,-0.09008349908484287
484,-0.08984392380741599
485,-0.08959247402674671
486,-0.08931883470290722
487,-0.08901324852697323
488,-0.08866688168091
489,-0.08827142838818296
490,-0.08781799352185721
491,-0.08729528018092259
492,-0.08668789317940895
493,-0.08597608300179971
494,-0.08513727181546443
495,-0.08414837961715746
496,-0.08298782845243464
497,-0.0816374539701182
498,-0.08008541577862748
499,-0.07832899607336433
500,-0.07637502957494358
501,-0.07423864208473699
502,-0.07194201652821308
503,-0.06951325630984884
504,-0.06698518589734984
505,-0.06439382241466624
506,-0.061776146687204235
507,-0.05916792530598523
508,-0.056602684008542556
509,-0.054111655353154375
510,-0.0517235754420214
511,-0.04946419309298748
512,-0.047356031276320903
513,-0.04541843204985141
514,-0.04366841143233309
515,-0.04212200563484539
516,-0.04079448694497104
517,-0.039699700762804505
518,-0.038849543760519495
519,-0.03825301078235667
520,-0.03791424852832491
521,-0.03783047799478835
522,-0.03799104594711271
523,-0.03837744825338095
524,-0.038963617906651815
525,-0.03971634668615996
526,-0.040595897898644026
527,-0.04155769470460578
528,-0.042555358708173646
529,-0.04354388440989371
530,-0.04448190863458108
531,-0.04533256939647193
532,-0.046063997446051136
533,-0.04665045153665261
534,-0.04707286802706702
535,-0.04731889561982777
536,-0.04738362169612334
537,-0.04727015200433503
538,-0.0469898679687618
539,-0.046562777896250254
540,-0.04601648279428844
541,-0.0453834007993895
542,-0.04469713707620651
543,-0.04398845323122515
544,-0.043282639108834106
545,-0.04259922758232658
546,-0.041952874647303115
547,-0.04135483291243043
548,-0.040813723287742604
549,-0.040333892068685484
550,-0.03991298596325206
551,-0.039541477469231825
552,-0.03920417858073148
553,-0.03888221796029537
554,-0.03855405286323896
555,-0.038195230541772124
556,-0.03777771429886839
557,-0.037269743737055785
558,-0.03663677870331626
559,-0.035842341251964935
560,-0.03484798598154305
561,-0.03361406321523784
562,-0.032101596900025064
563,-0.030273961394077717
564,-0.028098633956161106
565,-0.02554959565177521
566,-0.02260978996015317
567,-0.019273516758412004
568,-0.01554889300139048
569,-0.011458777195369058
570,-0.007038652862822389
571,-0.0023328754640265653
572,0.0026093351038048856
573,0.007738578052562478
574,0.013009533258091135
575,0.018383172117937024
576,0.023827438974206666
577,0.02931731386233616
578,0.03483475638786529
579,0.040368358481089134
580,0.04591203318790972
581,0.051463983455061285
582,0.05702629426059093
583,0.06260282003682649
584,0.06819607610249609
585,0.07380546875678808
586,0.0794264518195051
587,0.08505049052913828
588,0.09066574034821105
589,0.09625702677287692
590,0.10180571057769984
591,0.1072907448088594
592,0.11269027537424088
593,0.1179832711263071
594,0.12315077211353062
595,0.12817596883323346
596,0.13304356142362925
597,0.13773884869973038
598,0.14224706330198145
599,0.14655424654308224
600,0.15064898464438967
601,0.15452354591742248
602,0.1581744739068571
603,0.1616021944442799
604,0.16480961535893965
605,0.16780100368811446
606,0.1705817146150859
607,0.17315851621419207
608,0.17553921462050195
609,0.17773089217407612
610,0.17973805386889113
611,0.1815617473653216
612,0.18320084363744185
613,0.18465585871734785
614,0.18593256235085281
615,0.18704330841250758
616,0.18800664205410325
617,0.18884521812000657
618,0.1895823639511722
619,0.19023939868669684
620,0.19083470163217436
621,0.1913834750986283
622,0.19189740417291523
623,0.19238442287685856
624,0.19284863476586037
625,0.19329002818139845
626,0.19370489836016852
627,0.1940875208018879
628,0.19443153344172426
629,0.1947312497040022
630,0.19498284418701156
631,0.19518266310445606
632,0.19532431087626512
633,0.19539847542217012
634,0.19539487112436676
635,0.19530458433160064
636,0.1951215391452188
637,0.19484215858102166
638,0.1944647402527194
639,0.19398960033971954
640,0.19341944980898507
641,0.1927593815332838
642,0.19201610499107402
643,0.19119730727576165
644,0.19031133867978525
645,0.1893671145448759
646,0.18837444159747807
647,0.1873434497781409
648,0.18628383117872888
649,0.1852050306000553
650,0.1841159661759508
651,0.18302468460182367
652,0.1819387686810267
653,0.18086521700997435
654,0.17980912362978532
655,0.17877205531191107
656,0.1777503772695976
657,0.17673331814121046
658,0.1757028116397214
659,0.17463570390316094
660,0.17350621588431178
661,0.1722880450337594
662,0.17095565838088886
663,0.16948397496780424
664,0.16784781735736917
665,0.1660231487975197
666,0.16398916837993202
667,0.1617298691567968
668,0.15923575198505052
669,0.15650495834965877
670,0.15354271555033783
671,0.15035980300516938
672,0.14697138074783878
673,0.1433973823472312
674,0.13966296237709794
675,0.13579718852843486
676,0.13183147651516958
677,0.12779920397092057
678,0.12373583094422828
679,0.11967804554179604
680,0.1156620676863494
681,0.11172312521582439
682,0.10789642837237523
683,0.10421741537708953
684,0.10072025465745803
685,0.0974358147940242
686,0.09438983551991985
687,0.09160218400741585
688,0.08908687279975037
689,0.08685062656107417
690,0.08489036697763212
691,0.08319142619994208
692,0.08172780488492114
693,0.08046477417202474
694,0.07936226856503788
695,0.07837863491849342
696,0.07747493742229782
697,0.07661911429640572
698,0.07578921771999271
699,0.07497469962559117
700,0.07417580727268724
701,0.0734020229654938
702,0.07266939814208465
703,0.07199707708716162
704,0.07140473837754435
705,0.07091096405108552
706,0.07053053462707037
707,0.07027105278317491
708,0.0701315204559633
709,0.07010349105559131
710,0.07017351257771004
711,0.07032539395703499
712,0.07054128247116667
713,0.07080245706579937
714,0.07109041261498505
715,0.07138685689264818
716,0.07167291868735501
717,0.07192860619093214
718,0.07213258027687502
719,0.07226314644332923
720,0.07229963777511533
721,0.07222262141195168
722,0.07201468480785447
723,0.07166248894951904
724,0.07115788906418274
725,0.07049783609329036
726,0.06968449592533134
727,0.06872493892030007
728,0.06762900367105819
729,0.0664070236423924
730,0.06506892932040023
731,0.06362392461035331
732,0.062081324509011555
733,0.06045259366165844
734,0.05875255378025299
735,0.056999394484118844
736,0.055214711608309
737,0.053423267704051425
738,0.051651236174814666
739,0.04992415898322185
740,0.048266256489041155
741,0.04670022046760227
742,0.045246419921753
743,0.04392111697937513
744,0.04273462727271794
745,0.041691113073248964
746,0.04078954646024501
747,0.040024254112840836
748,0.03938451586645504
749,0.03885448982598143
750,0.03841509319072371
751,0.038046743496386586
752,0.037730645728115374
753,0.03744852442976333
754,0.03718217664070933
755,0.036913665083210694
756,0.03662540014509666
757,0.03629927039390622
758,0.035915931473966316
759,0.035455048207914314
760,0.0348963180697278
761,0.03422136976762724
762,0.03341541066295929
763,0.032467857280186294
764,0.03137298440121791
765,0.030131086577244736
766,0.028749395872664146
767,0.027241508309032818
768,0.02562562653125263
769,0.02392365188503222
770,0.02216126739274534
771,0.02036730923948796
772,0.018571963745261856
773,0.0168046470818541
774,0.0150921241891663
775,0.013456941669698519
776,0.011916434191534188
777,0.010482283112496774
778,0.009160019782106104
779,0.007948693203908952
780,0.006841470310685362
781,0.00582605683715165
782,0.004884316658701128
783,0.003993280930314674
784,0.003127667678653863
785,0.002261468577319726
786,0.0013682722836429947
787,0.00042113253250410446
788,-0.0006073238813713439
789,-0.0017431518044922524
790,-0.0030080948977813764
791,-0.004417560677355149
792,-0.005979993812800229
793,-0.007696847025695196
794,-0.009562867153644648
795,-0.011566412591120356
796,-0.013690206442854146
797,-0.015913032937857393
798,-0.01821157907590583
799,-0.020561530530201964
800,-0.022937461692038322
801,-0.025311730826698412
802,-0.02765411522419601
803,-0.029933114916912827
804,-0.03211740742238054
805,-0.03417654507469069
806,-0.03608165566586312
807,-0.0378063616710529
808,-0.03932768539310317
809,-0.04062737983519389
810,-0.041693639848745793
811,-0.04252210826505482
812,-0.04311649929642467
813,-0.04349007542454102
814,-0.04366671010728207
815,-0.043679690151223985
816,-0.043569117180003385
817,-0.04337900332114489
818,-0.043153496777856265
819,-0.042932739222467445
820,-0.04274975195035445
821,-0.0426280241340203
822,-0.04257995122068729
823,-0.04260769094365036
824,-0.04270594196782849
825,-0.04286484367583793
826,-0.04307243352249705
827,-0.04331657253272961
828,-0.043586609226664186
829,-0.043874870312598735
830,-0.04417703533059104
831,-0.044491487461871856
832,-0.044818582692434314
833,-0.0451599030367139
834,-0.04551803592396416
835,-0.04589707831588834
836,-0.046302974234237064
837,-0.046744220225239164
838,-0.04723302270950381
839,-0.047784637605671164
840,-0.04841463987901962
841,-0.049136842192991366
842,-0.04996307020656679
843,-0.05090377896130579
844,-0.05196842055253405
845,-0.05316488472928085
846,-0.054498367328264845
847,-0.05597091495706916
