Time (Seconds),Amplitude (Volts) [Filtered 0.3-30.0Hz]
7.234,-0.06043546728141676
7.236,-0.05638098321825746
7.238,-0.053333751239964956
7.24,-0.05132936204354749
7.242,-0.050312888710709845
7.244,-0.05022319804451513
7.246,-0.05103536565430069
7.248,-0.052737539985293125
7.25,-0.055270902096619924
7.252,-0.05846523893570011
7.254,-0.06201348634777061
7.256,-0.06552585682203318
7.258,-0.06862758511970835
7.26,-0.07102751660204348
7.262,-0.07253816954770963
7.264,-0.07305788014933279
7.266,-0.07253708175413762
7.268,-0.07096953356130843
7.27,-0.06840400729410105
7.272,-0.06492333344726661
7.274,-0.060593907925621124
7.276,-0.05544408267657591
7.278,-0.04949027239631647
7.28,-0.04278243131739223
7.282,-0.035427750815879275
7.284,-0.027571974951693484
7.286,-0.01937028128971003
7.288,-0.010985947844772673
7.29,-0.002604486423176084
7.292,0.0055741281739783675
7.294,0.013373372890622959
7.296,0.020678702642541055
7.298,0.02745543960379005
7.3,0.033738880615631524
7.302,0.03958599961926633
7.304,0.04501197424983834
7.306,0.04995920686273029
7.308,0.054314685234132326
7.31,0.05794796938702648
7.312,0.06073495406393374
7.314,0.06257030593100314
7.316,0.06338844006152108
7.318,0.06318857801045641
7.32,0.06204895170117013
7.322,0.06011908468086783
7.324,0.05758095763362856
7.326,0.05459689249258982
7.328,0.05128659909499013
7.33,0.047741935941802635
7.332,0.044047066101793694
7.334,0.040285742506558156
7.336,0.03655060202995425
7.338,0.032971203498551066
7.34,0.029735720646573656
7.342,0.0270579994979478
7.344,0.02510255039830508
7.346,0.02393949586343284
7.348,0.02355942310616515
7.35,0.023902420030185816
7.352,0.024856337650170948
7.354,0.02624327333646127
7.356,0.027844169876656583
7.358,0.029459116099277913
7.36,0.030946702391313488
7.362,0.03221517148233178
7.364,0.033187798418833514
7.366,0.033777072248770454
7.368,0.03388698059841411
7.37,0.033433862872927225
7.372,0.03236552574453169
7.374,0.030667696808369168
7.376,0.028363994753839723
7.378,0.02551952090259536
7.38,0.02224043535742616
7.382,0.018658178515090926
7.384,0.014902696194029383
7.386,0.011080799133259149
7.388,0.007262163289148924
7.39,0.00346225291418162
7.392,-0.0003614372140516107
7.394,-0.004276687410283506
7.396,-0.008335879305186356
7.398,-0.012574848606445772
7.4,-0.017035392238623565
7.402,-0.021757930914970615
7.404,-0.026750694210600306
7.406,-0.03197748639618632
7.408,-0.03736092803681831
7.41,-0.04278828415457436
7.412,-0.0481351403844989
7.414,-0.05329923582109757
7.416,-0.058208020458480204
7.418,-0.06278811302837571
7.42,-0.06692910610588507
7.422,-0.0704930655623009
7.424,-0.07337432244591484
7.426,-0.07555147908138071
7.428,-0.077091604087338
7.43,-0.07811888694890144
7.432,-0.07877006625187731
