Time (Seconds),Amplitude (Volts) [Filtered 0.3-10.0Hz]
11421,0.11526738392226057
11422,0.110171076974071
11423,0.10533329522247409
11424,0.10076617834092436
11425,0.09647848871103504
11426,0.09247554483096387
11427,0.088759219438101
11428,0.08532800149197844
11429,0.08217711934399724
11430,0.07929872076223365
11431,0.07668210404298209
11432,0.07431399324407567
11433,0.07217884966429872
11434,0.0702592111377629
11435,0.06853605054450218
11436,0.06698914512754112
11437,0.06559744865706268
11438,0.06433945906209165
11439,0.0631935747770761
11440,0.06213843375530326
11441,0.0611532299600368
11442,0.0602180031607063
11443,0.059313898940415166
11444,0.0584233968400944
11445,0.05753050543731364
11446,0.05662092385677375
11447,0.05568216976449081
11448,0.05470367435037854
11449,0.053676845160745446
11450,0.052595097913060385
11451,0.05145385869009672
11452,0.05025053826735332
11453,0.0489844807667007
11454,0.047656889205777486
11455,0.046270730650596226
11456,0.04483062350051781
11457,0.043342709020128434
11458,0.041814508752478274
11459,0.04025476903463643
11460,0.03867329354397481
11461,0.03708076466351329
11462,0.03548855447458199
11463,0.033908526290368335
11464,0.03235282770219999
11465,0.030833676048412584
11466,0.0293631370931558
11467,0.027952897660244502
11468,0.02661403311752747
11469,0.025356770993296585
11470,0.024190252635375442
11471,0.02312229567927626
11472,0.02215916110617172
11473,0.021305329728423084
11474,0.020563293930644988
11475,0.01993337135407902
11476,0.01941354787559446
11477,0.018999357534951744
11478,0.018683806753394594
11479,0.01845734910097413
11480,0.018307915081562376
11481,0.018220999170824703
11482,0.018179803962289742
11483,0.018165438998871408
11484,0.018157169865773204
11485,0.01813271151937146
11486,0.01806855873676344
11487,0.017940346064544532
11488,0.017723229689111608
11489,0.017392284104885358
11490,0.016922907138292698
11491,0.016291227608313197
11492,0.015474510516688522
11493,0.01445155511633861
11494,0.013203081582196519
11495,0.011712102382679557
11496,0.009964274779561244
11497,0.007948231067780698
11498,0.005655883193941003
11499,0.0030826983617984194
11500,0.0002279422591198177
11501,-0.0029051133106032245
11502,-0.0063090213244396676
11503,-0.009972031525605773
11504,-0.01387800570960207
11505,-0.018006378324374073
11506,-0.022332164398015664
11507,-0.02682601689285974
11508,-0.03145433555695015
11509,-0.036179429064812585
11510,-0.040959731687102485
11511,-0.04575007494348604
11512,-0.05050201372631191
11513,-0.055164205303582514
11514,-0.059682838522744086
11515,-0.06400210955644059
11516,-0.068064739750404
11517,-0.07181253063102483
11518,-0.07518695095611783
11519,-0.07812975077121265
11520,-0.08058359750966138
11521,-0.08249272896166865
11522,-0.0838036173641819
11523,-0.08446563812689156
11524,-0.0844317360540533
11525,-0.08365908140865663
11526,-0.08210970768153264
11527,-0.07975112236834214
11528,-0.07655688143180697
11529,-0.07250711751727384
11530,-0.0675890114913133
11531,-0.06179719659566302
11532,-0.05513408460448571
11533,-0.04761010401274124
11534,-0.039243841539796404
11535,-0.030062079968268263
11536,-0.020099727300708248
11537,-0.009399634265583517
11538,0.001987700639457496
11539,0.014004537100961778
11540,0.02658640617946295
11541,0.03966272483505362
